Symbol,max_position,tcost,score,weights_ystd,sector,market_value,trend
1,0.012,0.005,3.3585129610365996e-05,0.00018329573013908305,801780.SI,252546465377.52,0.0
6,0.0021129090443964397,0.0,-0.00033215760307266003,0.0001569412662910788,801180.SI,6458395185.88,-0.0538517923471634
9,0.012,0.0,0.00188104597260678,0.0016330099507542886,801230.SI,17150548238.218,0.0643093593262824
11,0.00540960602573514,0.0,-0.000545890841774406,0.0001569412662910788,801180.SI,4729856278.312,-0.0965583202238943
12,0.0030772128716749,0.0,0.00144745222481594,0.001292766191583343,801710.SI,8967245992.102,0.0
16,0.012,0.0,0.00127018902305578,0.0011536666348280905,801110.SI,10591673906.2,0.0413364235285898
19,0.0108854142628029,0.0,-0.0025737337673432397,0.0001569412662910788,801200.SI,3542834056.3840003,0.0
21,0.012,0.0,0.00132390615436452,0.0011958188078736798,801080.SI,33621141878.447998,0.0434770119372131
25,0.00222427647760812,0.0,-9.262716399902891e-05,0.0001569412662910788,801880.SI,6927038451.52,-0.0529392884956654
26,0.00213714353571154,0.0,0.0007683506107508321,0.0007598708553248757,801140.SI,2985716000.16,0.0
27,0.0019240872483368698,0.0,-0.0009006852712050789,0.0001569412662910788,801160.SI,21439970556.576,0.0
28,0.00407045712927711,0.0,-0.000186665585474309,0.0001569412662910788,801150.SI,14573283558.75,-0.112258380409363
30,0.00668650091233237,0.0,-0.00044493281236198496,0.0001569412662910788,801880.SI,8721969591.72,0.0
31,0.00195868935804622,0.0,-0.000258768173509179,0.0001569412662910788,801180.SI,8974301196.184,0.0
32,0.00290847557393077,0.0,0.0020003715573056803,0.0017266454925721326,801770.SI,7062563009.52,0.101429088597496
34,0.012,0.0,0.000280077449979844,0.00037671981458814376,801750.SI,11082099445.494,0.221255147045277
35,0.0023128792546916,0.0,0.00022748306567774702,0.0003354486682272901,801160.SI,11277865762.328001,0.0
36,0.0034037064451784603,0.0,-0.000115264048992778,0.0001569412662910788,801180.SI,6253214765.1119995,0.0
38,0.012,0.0,0.00116759596191745,0.0010731612101894526,801760.SI,2586263825.7679996,-0.0374918224487955
49,0.012,0.0,0.0011721361174294,0.0010767238989654719,801080.SI,9119389766.816,0.0793127617021895
50,0.00784422873739939,0.0,0.00123507334624296,0.0011261111408997296,801080.SI,24591664491.714,0.0
58,0.0037680734218454204,0.0,-8.119074441196421e-05,0.0001569412662910788,801200.SI,3357202854.72,0.0
60,0.0048444576707036,0.0,-0.000686763860338167,0.0001569412662910788,801050.SI,12589307724.168001,-0.0979353695157496
61,0.012,0.0,-0.00246328481923231,0.0001569412662910788,801200.SI,13122554538.42,0.0
62,0.0015124414136948,0.0,-0.000310226350527124,0.0001569412662910788,801080.SI,12477180828.863998,0.0
63,0.012,0.0,-0.00014665533739526799,0.0001569412662910788,801770.SI,127861681960.65599,0.0889361350648281
66,0.012,0.0,0.0012567586294197,0.0011431277199079205,801750.SI,34546249075.83,0.0
70,0.00311066882808787,0.0,0.00143278975395957,0.0012812604578675694,801770.SI,6863802224.551999,0.0
78,0.0080754178094833,0.0,0.0015498779704135699,0.0013731403226578426,801150.SI,10080921989.298,-0.00677807919479679
89,0.00587800697896961,0.0,-0.00038175644948875,0.0001569412662910788,801170.SI,15766315985.192,0.0
90,0.012,0.0,-0.0009222203043526179,0.0001569412662910788,801180.SI,12088649456.07,0.0
99,0.00244594999712168,0.0,0.000198667839096649,0.0003128371774867807,801170.SI,4145521672.8,-0.0247852971954252
100,0.012,0.0,0.0034188466080463603,0.002839731845899855,801080.SI,63227404652.565994,0.0833069130678684
150,0.00820834168381167,0.0,-0.0021949212414476,0.0001569412662910788,801150.SI,3186885416.868,-0.147526667345369
156,0.009828720513831709,0.0,0.00115203798306426,0.0010609527656787053,801760.SI,13276662644.69,0.0
157,0.012,0.0,-5.7177891579839794e-05,0.0001569412662910788,801890.SI,41302282947.736,0.15331770843100198
158,0.012,0.0,0.0027576089185519397,0.0023208544443566476,801750.SI,14732037222.96,0.053930758735137
301,0.00193485313056959,0.0,-0.000775854836594036,0.0001569412662910788,801030.SI,6371376607.35,-0.0621138315500169
338,0.012,0.0,0.0007975025317767,0.0007827465523279618,801880.SI,55677441313.5,0.127564689639355
400,0.0116150788031403,0.0,0.000202778280510225,0.00031606266688909027,801730.SI,13111544900.56,0.005399514490497461
401,0.012,0.0,0.000978313775062188,0.0009246302797324059,801710.SI,24338760012.366,0.200536895573582
402,0.0019287390919107699,0.0,-0.000481766302794958,0.0001569412662910788,801180.SI,19610813467.944,-0.0295719741606759
403,0.012,0.0,-0.000525888327963678,0.0001569412662910788,801150.SI,15904823009.598,0.013308422161438344
417,0.00338869090989654,0.0,-0.0021168689746367698,0.0001569412662910788,801200.SI,3778283137.35,-0.11101289733152099
423,0.012,0.0,0.000865188192272441,0.00083585991866771,801150.SI,23492144821.464,-0.0415318011543131
425,0.012,0.0,0.00027904322514202203,0.0003759082518097564,801890.SI,41732393146.298,0.0952129939555576
488,0.00274876197680555,0.0,-0.00153640927143284,0.0001569412662910788,801140.SI,7991367762.56,-0.0853850108988246
501,0.012,0.0,-0.0010647144498646,0.0001569412662910788,801200.SI,9405026373.75,0.0
505,0.0103212390359666,0.0,0.0,0.0,801010.SI,3264455304.628,0.0
507,0.00317850728832308,0.0,-0.000314033758269423,0.0001569412662910788,801170.SI,4367534023.6,-0.179543481772785
513,0.012,0.0,-0.00109554054038003,0.0001569412662910788,801150.SI,23465698040.964,0.0146456118300931
519,0.012,0.0,-0.0007888789492545151,0.0001569412662910788,801740.SI,12231218793.72,0.0
525,0.0070245470100307105,0.0,-0.00203974832548128,0.0001569412662910788,801030.SI,4958062965.64,-0.0261900283488325
528,0.004533095400726821,0.0,-0.000542591639650075,0.0001569412662910788,801890.SI,9425205273.456,0.0
532,0.012,0.0,0.00039199330018831,0.00046454089083694056,801080.SI,3987993043.86,0.0
538,0.012,0.0,-0.00274269168359202,0.0001569412662910788,801150.SI,52812450796.728,0.0
539,0.0074896733954817,0.0,-0.0012025650706241,0.0001569412662910788,801160.SI,9337084138.24,-0.152359176521742
541,0.012,0.0,-0.000767404072775021,0.0001569412662910788,801080.SI,6784980728.551999,-0.0426080439176005
546,0.00894861406039681,0.0,0.000338713407423062,0.000422731821644786,801710.SI,6399236802.36,-0.0658270312803173
547,0.012,0.0,0.0008912008943760119,0.000856272250706645,801740.SI,17707400375.47,0.0624303680017244
550,0.00405978255190851,0.0,0.000387738919021861,0.0004612024509992034,801880.SI,6097125879.6,0.0
551,0.012,0.0,-4.2692737346411105e-05,0.0001569412662910788,801890.SI,4864977724.8,0.0649849148429158
555,0.0107176855714288,0.0,0.0008378453611310179,0.0008144038259511195,801750.SI,13447422962.133999,0.00209393436367811
557,0.012,0.0,-0.00015956537087978,0.0001569412662910788,801170.SI,6344851293.696,0.0
559,0.00200929137184255,0.0,-0.0004624640631569,0.0001569412662910788,801880.SI,13490431932.6,-0.122200299068169
561,0.0043236707335865395,0.0,0.0012695597532368901,0.0011531728428170137,801740.SI,4000813414.36,0.0
564,0.012,0.0,-0.000263940335404707,0.0001569412662910788,801200.SI,7754793669.245999,0.0
568,0.012,0.0,-0.0008025934386306089,0.0001569412662910788,801120.SI,123697200381.81,0.0425967300962341
576,0.00565372374363451,0.0,-0.0031811765637150802,0.0001569412662910788,801010.SI,3058376651.028,-0.00393422679631989
581,0.00911366581810633,0.0,0.00011853595499011699,0.0002499571806769352,801880.SI,16664563541.78,0.0
584,0.010542336587135,0.0,0.000630401242917181,0.0006516211129655405,801890.SI,3459462678.35,-0.09112774130590402
596,0.012,0.0,-0.00128532959152053,0.0001569412662910788,801120.SI,57555344000.0,0.0742566384135011
598,0.00197182211627432,0.0,0.000830579657624975,0.00080870238240745,801160.SI,13951613308.543999,0.0408484962592484
599,0.0030674758816002,0.0,-0.000734659021988466,0.0001569412662910788,801030.SI,3242729073.408,-0.0657077680893326
600,0.00418944771574224,0.0,0.000182283403884845,0.0002999802074387574,801160.SI,5284533922.848,0.0
601,0.00331654809900188,0.0,0.000769905643084169,0.0007610910990424629,801160.SI,5576252742.348001,0.0
603,0.0114307210722531,0.0,0.00111089003290659,0.001028663708663571,801050.SI,6969966378.03,0.0
615,0.00297679546095365,0.0,0.000180777288426307,0.00029879834910253976,801180.SI,3016415334.36,-0.0294673129784638
625,0.012,0.0,-0.000670264310072292,0.0001569412662910788,801880.SI,38998633403.062004,0.00105365281340808
627,0.009472618596983529,0.005,-0.0006589230421357719,0.0001569412662910788,801790.SI,21601708408.3,-0.0036223190401295
636,0.012,0.0,0.00266872247218032,0.0022511046871082673,801080.SI,20749713046.758,0.0636426913625377
639,0.012,0.0,-0.00298748439605604,0.0001569412662910788,801120.SI,6589414993.856,0.0
652,0.012,0.0,-1.10827168318913e-05,0.0001569412662910788,801230.SI,9381256302.976,0.0340343109770846
655,0.007343746569387041,0.0,0.0012316845865918,0.0011234519597456835,801020.SI,3275561945.46,0.013308422161438344
656,0.012,0.0,-0.000544782574645221,0.0001569412662910788,801180.SI,41143731404.16,0.127796839257348
657,0.00255594295215006,0.0,6.42942754877368e-05,0.00020739339134264318,801050.SI,4781903836.094,-0.0456162277086256
661,0.012,0.0,-0.0010337070476957,0.0001569412662910788,801150.SI,111973743574.0,0.23264432841821997
665,0.012,0.0,0.00130882561411267,0.001183985012456285,801760.SI,5401863357.912,-0.025287396882278
666,0.00305351067843409,0.005,0.000539947458998217,0.0005806414560202314,801790.SI,2744987499.632,0.013308422161438344
672,0.012,0.0,0.0013779558154745,0.0012382319191596995,801710.SI,20290052342.998,0.104554460982451
680,0.00256752424277153,0.0,0.000431501947798702,0.0004955435767640551,801890.SI,3711937921.184,0.0
682,0.00204074267338432,0.0,-0.000233734097496687,0.0001569412662910788,801730.SI,4706245448.94,0.0
686,0.0057839363352026295,0.005,0.000318469951752634,0.0004068466538096645,801790.SI,18620643391.74,0.0
688,0.007299994402560941,0.0,-0.000414500984591828,0.0001569412662910788,801050.SI,21130940988.52,0.0458447380353363
697,0.0065911022582601795,0.0,0.00106477655732483,0.0009924781724091503,801740.SI,5434246119.198,-0.0985668758269603
700,0.0116998454963076,0.0,0.0022912437344869,0.0019548947316504507,801880.SI,5836761728.128,0.045864895191580005
708,0.00501743158690585,0.005,0.0008820887624894539,0.0008491219031222067,801040.SI,11744122162.751999,0.16360130406902
710,0.012,0.0,0.000653244737387957,0.0006695465477093248,801150.SI,7969461623.5,0.0
712,0.00492569452384579,0.005,-0.000353608104408043,0.0001569412662910788,801790.SI,9688873013.084,0.0
713,0.012,0.0,-0.00288493687863273,0.0001569412662910788,801010.SI,3997286742.3040004,0.178788903531542
716,0.00937968164900673,0.0,-0.00229061973081463,0.0001569412662910788,801120.SI,2682533987.338,0.0
717,0.004569981675114,0.005,-0.00117119357351609,0.0001569412662910788,801040.SI,9121607025.7,-0.107030067476093
723,0.00963174907492915,0.0,0.0016020804209938698,0.0014141039161456915,801020.SI,23964718840.85,0.0
725,0.012,0.0,0.00203140697999228,0.0017509991852537013,801080.SI,125961285112.08,0.0
729,0.00585904826034524,0.0,-0.000835424509070048,0.0001569412662910788,801120.SI,15703857453.732,-0.0051207111789711
731,0.00341862445311582,0.0,-0.00168349646298686,0.0001569412662910788,801030.SI,2925481604.992,0.0
733,0.012,0.0,0.00219589844722193,0.0018800766810591954,801080.SI,10872694652.16,0.122842734258494
735,0.012,0.0,-0.0019313095839552602,0.0001569412662910788,801010.SI,12231625006.052,0.0
738,0.00737469250766399,0.0,0.00044848694097671604,0.0005088718084505694,801740.SI,15007810626.9,0.0
739,0.012,0.0,-0.00217488752547494,0.0001569412662910788,801150.SI,20514388874.72,0.28240195006283897
750,0.00780670573766547,0.005,-1.58614293915029e-05,0.0001569412662910788,801790.SI,22834325850.966,0.0
756,0.00594219229119536,0.0,-0.0013462358168143,0.0001569412662910788,801150.SI,3783218379.19,0.0
758,0.012,0.0,5.07264413497424e-05,0.00019674662599042237,801050.SI,8302119715.896,-0.0976291114017761
762,0.00417024362313637,0.0,-0.00028773064254318,0.0001569412662910788,801020.SI,3719521589.5559998,-0.0579793895174293
768,0.012,0.0,0.000672449086936345,0.0006846163223914273,801740.SI,47515184228.252,0.0
786,0.0119829728347706,0.0,0.000818184801781708,0.0007989760605497615,801710.SI,38497125687.812004,0.0
788,0.00482801371234753,0.0,0.000308337815095367,0.0003988959020235358,801150.SI,3993115747.5,-0.0150798356496994
789,0.012,0.0,-0.000132809076532458,0.0001569412662910788,801710.SI,10682959221.858,0.0324356578746856
795,0.012,0.0,-0.0010932317759398099,0.0001569412662910788,801050.SI,6558015134.814,0.0
796,0.012,0.0,0.0014840752693774,0.0013215045265278938,801210.SI,8168827319.94,0.0
797,0.0023509146556168104,0.0,0.000285552044887927,0.00038101576387466996,801180.SI,6147947428.07,-0.00922175280049557
799,0.012,0.0,-0.00041716838459904303,0.0001569412662910788,801120.SI,13889414179.08,0.0398178296649019
800,0.012,0.0,-0.000699766739163994,0.0001569412662910788,801880.SI,7921918014.582,0.00353869818595249
801,0.0021939266178299197,0.0,0.0005251725170126389,0.0005690474654972621,801110.SI,5670440045.424,0.0
807,0.009203910903483591,0.0,0.000413998743352209,0.0004818087014141339,801050.SI,10395487596.3,-0.0294984447932032
810,0.012,0.0,0.0010473826090309,0.0009788290310538954,801110.SI,10961388581.818,0.0
815,0.00288854025205655,0.0,0.000108104077508164,0.00024177122036787976,801140.SI,4754208633.33,-0.007084103236885421
818,0.012,0.0,0.00115239166018884,0.0010612302983576544,801030.SI,15407336566.751999,0.160079971349585
823,0.0101293266994734,0.0,0.0020801477136962103,0.001789246347590957,801080.SI,6419421641.471999,0.043688606716490996
826,0.00364022386740371,0.0,0.000700997332691649,0.000707018311587559,801160.SI,8831453608.944,-0.0953556352657166
829,0.00506449733747138,0.0,-0.000305299669437018,0.0001569412662910788,801200.SI,5298708280.8,-0.0042087840192494294
830,0.00397469507482033,0.0,-0.000963288539609331,0.0001569412662910788,801030.SI,10512314933.7,-0.16928790879795302
831,0.012,0.0,-0.00125281720536425,0.0001569412662910788,801050.SI,12127711361.084,0.0
848,0.012,0.0,-0.00174644608837794,0.0001569412662910788,801120.SI,7951108845.931999,0.0
851,0.012,0.0,-0.000428320278793596,0.0001569412662910788,801770.SI,6270710258.644,0.046487564975382006
859,0.0031541938492874603,0.0,0.0017713405445896398,0.0015469234067942146,801030.SI,3624109776.96,0.0
860,0.012,0.0,-0.000947342349102416,0.0001569412662910788,801120.SI,40086571619.537994,0.0885954029397578
869,0.009274595772158,0.0,-0.0010002788694282,0.0001569412662910788,801120.SI,12970792723.2,-0.00391605905799271
875,0.00246156464687062,0.0,0.00101816818545095,0.0009559042879008889,801160.SI,7675168370.88,0.0327313685229246
876,0.012,0.0,-0.00380271930889074,0.0001569412662910788,801010.SI,118450800519.356,0.155012124650912
877,0.012,0.0,0.000597232074660403,0.0006255930566253377,801710.SI,10927258265.984001,0.148692693881139
881,0.00248713328315409,0.0,0.00134864319836977,0.0012152301229260902,801030.SI,5005383866.495999,-0.116958897208794
883,0.0016595710603118901,0.0,-0.000807602470359631,0.0001569412662910788,801160.SI,22791775659.744,-0.03303646201713
885,0.0011675115339262801,0.0,-1.79266015718667e-06,0.0001569412662910788,801170.SI,4793064427.848,-0.0665411367952327
886,0.0110100979295983,0.0,-0.000533374352843136,0.0001569412662910788,801170.SI,5007538940.096,0.0
887,0.00634563855260709,0.0,-0.0017478856221467,0.0001569412662910788,801880.SI,9345348029.304,-0.115996687854788
889,0.00766240948998716,0.0,0.000388690006890273,0.0004619487756713167,801770.SI,5545061911.04,-0.0106921369830068
895,0.012,0.0,-0.00234016474138216,0.0001569412662910788,801120.SI,35746399444.496,0.0443462396513245
901,0.00392119854126933,0.0,0.00016483858686904899,0.00028629114907538153,801890.SI,6887253058.15,0.0
902,0.00442787042133159,0.0,-0.00164717428751635,0.0001569412662910788,801030.SI,9970013553.984001,0.0
908,0.00553991802644633,0.0,-0.00043111978465424104,0.0001569412662910788,801150.SI,2586598778.28,0.0
909,0.0041902252623448,0.0,-0.000670110546441528,0.0001569412662910788,801180.SI,2641252435.584,0.0
910,0.012,0.0,0.00041742131153952797,0.00048449441234056087,801140.SI,7244299100.0,-0.0344681571314505
915,0.0114016995238679,0.0,-0.0008936875984346461,0.0001569412662910788,801150.SI,7455832676.58,0.0472953112006251
921,0.00923186417994046,0.0,-0.00219354691466257,0.0001569412662910788,801110.SI,9829674836.64,0.0
928,0.0021636797049760102,0.0,-0.000374474567431789,0.0001569412662910788,801720.SI,5137238106.896,-0.0370328820824201
930,0.00503897594687604,0.0,-0.00165668456521234,0.0001569412662910788,801010.SI,6631290826.74,-0.08822324738705699
931,0.00443786033767251,0.0,0.00035290634595556096,0.00043386911037319515,801150.SI,6636630820.858001,0.0
932,0.00617713442224474,0.005,-0.0007619116235829179,0.0001569412662910788,801040.SI,15975027655.751999,-0.114046497054038
935,0.0038445988034913102,0.0,0.000314265344443757,0.00040354727183310516,801710.SI,9924702398.0,-0.0061826274000197
936,0.012,0.0,0.00103856733089764,0.0009719116264891859,801030.SI,8651514522.308,0.0636279563312465
938,0.012,0.0,0.00154716539208381,0.0013710117452679115,801750.SI,78333501931.42401,0.0397073535981242
948,0.003264139608809,0.0,0.000401013319191529,0.0004716189568586144,801750.SI,3752524326.22,0.11794315122486901
951,0.0116674234125461,0.0,-0.000966329016119133,0.0001569412662910788,801880.SI,16569946487.28,0.0752727883768417
957,0.00339240514108591,0.0,-0.00046841519185007003,0.0001569412662910788,801880.SI,3882261425.7920003,0.0
960,0.00615209824712475,0.0,-0.000301872811375992,0.0001569412662910788,801050.SI,13924206274.776001,-0.0940490448457337
961,0.012,0.0,-0.000633753983366543,0.0001569412662910788,801180.SI,28774321372.16,0.0
962,0.0037466675873368397,0.0,0.00018795447478092198,0.0003044303326770415,801050.SI,2907721671.76,0.0
963,0.012,0.0,-0.00041860457681090096,0.0001569412662910788,801150.SI,40063061401.488,-0.084011954099701
967,0.012,0.0,9.686334619363879e-05,0.00023295054733518287,801160.SI,15968417027.136002,0.0
969,0.012,0.0,-0.00029971116839404104,0.0001569412662910788,801050.SI,6065037102.3,-0.0213521081764489
970,0.012,0.0,-0.0008424659407661031,0.0001569412662910788,801050.SI,10543349600.0,-0.000349062238675776
973,0.00437791252207752,0.0,0.00141278143675431,0.0012655598046748338,801030.SI,4368778255.488,0.0
975,0.012,0.0,-0.00020784228977738898,0.0001569412662910788,801050.SI,19650275080.32,0.0881120247474502
976,0.00236666911045035,0.0,-0.00190876358908317,0.0001569412662910788,801890.SI,7382765185.08,-0.0438659098185849
977,0.012,0.0,0.0,0.0,801750.SI,56284346749.424,0.0410126874056971
983,0.0036658427727982797,0.0,-0.000671191714424531,0.0001569412662910788,801020.SI,15100539186.72,-0.0667566992117758
987,0.012,0.005,-0.00253822167196607,0.0001569412662910788,801790.SI,32146093149.24,0.0477277991642063
988,0.012,0.0,0.000555772102845114,0.0005930591542399182,801080.SI,19673323891.704,0.0167516884903836
990,0.00251008269426085,0.0,0.0005408245684163969,0.0005813297293340564,801030.SI,9292707563.921999,0.0
996,0.0020417357110079,0.0,0.000198739696064413,0.0003128935641043443,801880.SI,2702730000.0,-0.0238850186721597
997,0.007152054190049959,0.0,0.00139081668072331,0.0012483239215484354,801750.SI,16218539340.228,0.0
998,0.012,0.0,-0.00229344823890993,0.0001569412662910788,801010.SI,16033783194.06,0.0
1696,0.00400847980652515,0.0,-0.000866718613582305,0.0001569412662910788,801880.SI,5388127182.5,0.0
2001,0.012,0.0,-0.00102025656239869,0.0001569412662910788,801150.SI,54093531793.774,0.0499106263775493
2002,0.00833381504108267,0.0,-9.7038079496686e-05,0.0001569412662910788,801030.SI,9321137982.4,0.0
2003,0.00210994159867652,0.0,-0.000196908236774737,0.0001569412662910788,801130.SI,3602716334.6159997,-0.214049190862709
2004,0.00255616911924135,0.0,-0.000437284027404271,0.0001569412662910788,801030.SI,9130849810.64,0.0
2007,0.012,0.0,-0.00221300596021615,0.0001569412662910788,801150.SI,64606312704.78,0.267888693737503
2008,0.012,0.0,0.000924021535885969,0.0008820268159019362,801080.SI,29755347780.332,-0.14434571691507597
2012,0.00327380677161334,0.0,0.000676843495581958,0.0006880646426786421,801140.SI,2678859134.622,0.0
2013,0.0117909641501932,0.0,-0.000266279835085494,0.0001569412662910788,801740.SI,28888976302.356003,0.0
2017,0.00245325239154498,0.0,0.000962636042712708,0.0009123278638949058,801770.SI,5168479447.296,0.0
2019,0.012,0.0,-0.000729740428122033,0.0001569412662910788,801150.SI,16361942254.706001,0.0
2020,0.00397205714456634,0.0,0.000155135946019863,0.0002786774253691875,801150.SI,6203487065.256,0.0
2022,0.012,0.0,0.00042113113764231404,0.0004874055363720156,801150.SI,8055125890.0859995,0.0303523734064933
2024,0.012,0.0,-0.00119889429470344,0.0001569412662910788,801200.SI,67162084940.174,-0.10897307928242
2025,0.010921721005972999,0.0,-0.00121136757647388,0.0001569412662910788,801740.SI,11683202549.28,0.00297157622007635
2027,0.012,0.0,-0.000189864595122837,0.0001569412662910788,801760.SI,71774834569.2,-0.154031809283028
2028,0.012,0.0,-8.96458718418581e-05,0.0001569412662910788,801730.SI,10477428332.161999,0.0
2030,0.012,0.0,-0.0018421123466456,0.0001569412662910788,801150.SI,16840270166.004,0.0
2032,0.00733940509711547,0.0,-0.00154999241431506,0.0001569412662910788,801110.SI,41244645154.276,0.0
2034,0.0025091232530134898,0.0,0.00014248022987455,0.0002687464047808581,801160.SI,4709034500.16,0.0
2035,0.0104312770663422,0.0,-0.00100970518969094,0.0001569412662910788,801110.SI,8612148732.0,-0.023224168855489
2036,0.012,0.0,0.00256177423819272,0.002167181730760225,801080.SI,10084094995.52,0.0
2038,0.006312784834446679,0.0,0.000129020157350324,0.00025818420064924923,801150.SI,9735516021.69,-0.13398162321600302
2041,0.012,0.0,-0.0029586666663370897,0.0001569412662910788,801010.SI,11045760000.0,0.0217585931663172
2042,0.00389441527931405,0.0,0.0014485836779183,0.00129365404999651,801130.SI,8711118121.584,-0.000655992437923643
2043,0.012,0.0,0.000570236372153512,0.000604409357946094,801710.SI,7498273436.64,0.0
2044,0.011817817440143999,0.0,-0.000583724586319923,0.0001569412662910788,801150.SI,41077768661.952,-0.0695018795884536
2045,0.012,0.0,0.00212697757334145,0.001825994034955744,801080.SI,4139087995.68,0.0
2046,0.012,0.0,8.013863195007242e-05,0.00021982655817647415,801890.SI,5300012846.6,0.0
2047,0.00380965172247754,0.0,-0.00217087201084079,0.0001569412662910788,801720.SI,5875769587.72,-0.0180663005610807
2048,0.00979185158962688,0.0,0.0025238566549480802,0.0021374275631146685,801880.SI,8332472680.18,0.0
2049,0.012,0.0,0.00124027823914982,0.0011301954533182899,801080.SI,42485978706.39,0.00509213711193761
2050,0.012,0.0,0.0009181763053219199,0.0008774400264695103,801110.SI,53521316052.95,0.21976281532748002
2051,0.00846530562475137,0.0,-0.000431123204621631,0.0001569412662910788,801720.SI,8244915257.231999,-0.11970997529005699
2055,0.012,0.0,0.00119377475257781,0.0010937038729704825,801080.SI,5869279145.632,0.0
2056,0.012,0.0,0.00279719623703669,0.002351918863816972,801050.SI,16925808640.7,0.0872083236830704
2057,0.012,0.0,-0.000359058503277635,0.0001569412662910788,801050.SI,3915303889.5959997,0.0
2063,0.012,0.0,0.000495046670614652,0.0005454075230883091,801750.SI,9349726242.15,0.139823769627307
2064,0.0077017542337762795,0.0,0.00125582103526566,0.0011423919838389096,801030.SI,8381150291.2,0.0
2065,0.012,0.0,0.00181052885857904,0.001577674724900759,801750.SI,30726463473.216,0.0561400132399712
2075,0.012,0.005,0.000236017752846623,0.0003421458912856982,801040.SI,29769351204.28,0.013308422161438344
2078,0.012,0.0,0.000327669385707243,0.0004140655078796519,801140.SI,21392475079.768,0.0
2079,0.009540848835124979,0.0,0.00268327399717311,0.002262523360902441,801080.SI,7449442146.125999,0.000353176675566375
2080,0.004771263511521929,0.0,-0.00042484352504057005,0.0001569412662910788,801030.SI,19899189459.072,0.10572602147155902
2081,0.00765234441461341,0.0,-0.0010789259424170401,0.0001569412662910788,801720.SI,20717795125.44,-0.0212968659172792
2084,0.012,0.0,0.00023662050142680098,0.00034261887191283955,801140.SI,4137812617.356,0.0301905621576124
2085,0.00173856625233212,0.0,-0.000379825365087223,0.0001569412662910788,801880.SI,13464495185.96,-0.0224020717673532
2091,0.00327459606063865,0.0,0.00203712553110305,0.0017554865685170742,801200.SI,8669983039.542,0.0
2092,0.00360728155416905,0.0,0.000386853280737257,0.0004605074850298953,801030.SI,9692901688.168001,-0.152786805189558
2093,0.00788698312446965,0.0,0.00046543931812287803,0.0005221744461303823,801770.SI,8578640459.4,0.0
2094,0.00249051941649908,0.0,-0.00137851197435924,0.0001569412662910788,801030.SI,2613899804.054,-0.0759181851378776
2097,0.00513418039934112,0.0,0.000876543577780452,0.0008447705615719631,801890.SI,5682345742.12,0.0
2099,0.00818271548958417,0.0,-0.000328695965158934,0.0001569412662910788,801150.SI,10653485935.92,0.0
2100,0.012,0.0,-0.0021255449357948,0.0001569412662910788,801010.SI,15726388634.188,0.140528285660037
2104,0.012,0.0,0.000990799604467165,0.0009344279891199631,801770.SI,4987752981.378,0.0141465187079207
2106,0.012,0.0,0.000135958735473882,0.0002636289468341031,801080.SI,7618508065.08,0.0650577406150868
2107,0.00692502283888494,0.0,-0.000439875109586387,0.0001569412662910788,801150.SI,5060496736.84,0.0
2110,0.005740485946132279,0.005,-0.0012823742105737,0.0001569412662910788,801040.SI,15068104362.766,-0.0685268949796223
2111,0.00264640855922305,0.0,-0.000426412521391031,0.0001569412662910788,801890.SI,4766721301.152,0.0
2115,0.00431462578118971,0.0,0.00255921599700206,0.0021651742627005234,801770.SI,4599926410.0,0.0
2117,0.0037467513524615703,0.0,0.000184143637491041,0.0003014399445275255,801140.SI,5680744815.271999,0.0
2119,0.012,0.0,0.0024866622417346897,0.0021082408715713532,801080.SI,5012747740.0,0.0215831830594342
2120,0.012,0.0,-0.00294087361817946,0.0001569412662910788,801170.SI,71329537486.196,0.006319475144284529
2123,0.012,0.0,0.00216851915634578,0.0018585919781579216,801760.SI,9962141734.58,0.0
2124,0.012,0.0,-0.0021244425473697396,0.0001569412662910788,801010.SI,10033097475.84,0.0
2125,0.00504411643079861,0.0,0.00152068723906236,0.0013502341709467347,801030.SI,4350689091.168,0.0651464037211505
2126,0.012,0.0,0.00165955978781816,0.001459208339220759,801880.SI,8131149521.356,0.0217319263094079
2127,0.012,0.0,-0.00192909284523728,0.0001569412662910788,801200.SI,37380986008.866,0.109554313874551
2128,0.00655580114821844,0.0,-0.000875232778691528,0.0001569412662910788,801020.SI,13261346929.921999,-0.0280047917923782
2129,0.012,0.0,0.00221862619098845,0.0018979112854924797,801730.SI,47466884507.26,0.0432395683973761
2130,0.00212010427666677,0.0,0.000766585951200982,0.000758486115803245,801050.SI,5448222971.87,0.0
2131,0.012,0.0,0.00185678310794487,0.0016139707272348426,801760.SI,22859998115.25,0.106108413528205
2134,0.0116866297633102,0.0,0.00100140262187435,0.0009427482440119129,801080.SI,2466364872.576,0.0
2135,0.008204083650486409,0.0,-0.0025123059365382,0.0001569412662910788,801720.SI,7039304651.808001,0.0104497753844602
2137,0.0060977540511583895,0.0,0.000950802402793992,0.000903041931726526,801760.SI,2505019652.394,-0.0469116485961917
2138,0.012,0.0,0.00100009154873405,0.0009417194366177185,801080.SI,16165938794.99,0.0
2139,0.00364575871356915,0.0,0.00100488274514095,0.0009454791187734591,801080.SI,4369870949.43,-0.004616356022574679
2142,0.012,0.005,0.000500701912753921,0.0005498452274009069,801780.SI,142175606202.682,0.0635282913232982
2145,0.00579076595911144,0.0,-0.00120574689227985,0.0001569412662910788,801030.SI,6911882082.144,0.0
