Symbol,Max,tcost,scores,weights_ystd,sect,mv,trend
600550,0.0083388887086125,0.0,0.000420997625721069,0.0,801730.SI,7915503251.5859995,0.0
600551,0.00454777069429125,0.0,0.00017871773697333702,0.0,801760.SI,3931274200.512,-0.100505910786612
600552,0.00228288593300605,0.0,0.00013174329667165402,0.0,801080.SI,3973724583.606,0.0
600556,0.012,0.0,0.0,0.0,801230.SI,6355686626.944,0.013308422161438344
600557,0.0033158153266587397,0.0,-0.0007594181589551041,0.0,801150.SI,7860416801.804,0.0
600559,0.012,0.0,0.00034978041694533704,0.0,801120.SI,8185090269.24,-0.0632811164705316
600562,0.0036903817892949796,0.0,-0.0005415281657823969,0.0,801740.SI,8726601781.818,0.0
600563,0.0071719295201874,0.0,0.000536705150079237,0.0,801080.SI,11865150000.0,0.0679869403338958
600566,0.01058925648577,0.0,0.0006210194722105371,0.0,801150.SI,17899031237.616,-0.0516397871386326
600570,0.012,0.0,0.00104202639224276,0.0,801750.SI,83691102269.736,0.226632809590334
600580,0.012,0.0,-0.00010026338294095401,0.0,801730.SI,14771933891.303999,0.0153290993643513
600583,0.00561885806922465,0.0,0.000100293484898062,0.0,801020.SI,20417816466.4,0.0
600584,0.012,0.0,0.000454981505069246,0.0,801080.SI,28501332360.0,0.11126160444082599
600585,0.012,0.0,0.000368689503030975,0.0029969431051462,801710.SI,228303023209.32,0.22157468424905397
600587,0.00428357695871509,0.0,0.00028748254930753,0.0,801150.SI,5897068819.488001,0.0
600588,0.012,0.0,-0.00014407979959376699,0.0,801750.SI,114248995605.36,0.148285756922217
600592,0.00701667170832109,0.0,0.000264651939014341,0.0,801890.SI,4841790173.378,0.0
600594,0.00802639485045988,0.0,0.000720287849744388,0.0,801150.SI,4612185177.6,-0.00610642506337239
600596,0.0025978926947191,0.0,-0.000759255194924869,0.0,801030.SI,5582269305.521999,-0.13696116219871501
600597,0.012,0.0,0.000947616506923877,0.0,801120.SI,19118700172.544,0.050858329335063
600600,0.012,0.0,-0.000196907771703702,0.0,801120.SI,42711002329.757996,0.0286761627219778
600602,0.00352042427066479,0.0,-0.000243118846932552,0.0,801750.SI,7527756663.564,0.0
600604,0.012,0.0,0.0007183904966108411,0.0,801180.SI,11479201381.424,0.0
600609,0.0047694357080755,0.0,-0.000418516267576633,0.0,801880.SI,5679683752.136,0.0
600611,0.0043587885188166,0.0,0.000613075863524771,0.0,801170.SI,5978121775.936,0.0
600612,0.0057959268166393,0.0,-0.000165299720019778,0.0,801140.SI,14559771551.82,0.0
600616,0.00432682344864328,0.0,0.00102952823151636,0.0,801120.SI,2753212677.2,-0.0526282647458046
600620,0.00500879058137902,0.0,-0.000802455527230796,0.0,801230.SI,4269758288.6340003,0.0
600621,0.012,0.005,-2.2887277229720998e-05,0.0,801790.SI,17666095010.384,0.13028928030007
600623,0.00197688604863315,0.0,-0.000319767894373923,0.0,801030.SI,9649903625.866,-0.0829966693399167
600624,0.012,0.0,4.1680591251370096e-05,0.0,801230.SI,6469159070.48,0.0
600626,0.0044674274319936,0.0,-0.000213144470536595,0.0,801880.SI,4192717722.2359996,0.0
600630,0.00220960235075877,0.0,-0.000165696757579365,0.0,801130.SI,2850821315.87,-0.0461600317547253
600633,0.00405614613936055,0.0,0.000128244969415435,0.0,801760.SI,12006342694.566002,-0.0130717923225463
600635,0.00661707154199359,0.0,0.000709109342290108,0.0,801160.SI,10299214952.15,0.0
600636,0.00266540315747251,0.0,-0.00040072207112475697,0.0,801760.SI,5199663720.09,0.0
600637,0.012,0.0,-0.00115075007604575,0.0,801760.SI,31406572848.797997,-0.0304459760868912
600639,0.00282893433416174,0.0,0.00173253428133829,0.00332067704181229,801180.SI,12569899417.152,0.0
600640,0.00455881639996369,0.0,-0.000273071420459673,0.0,801760.SI,13249928792.88,0.0
600645,0.00902799838326005,0.0,0.00062822303412728,0.0,801150.SI,7858936033.542,0.0
600648,0.00425093683723187,0.0,-0.00038394932893193,0.0,801180.SI,13141300650.192,-0.0490267041029977
600649,0.0017703534925454301,0.0,0.000221699860331791,0.0,801180.SI,13310626986.108,-0.007413854949709
600650,0.00267534183871243,0.0,0.0007479055686985451,0.0,801170.SI,3657204542.3,-0.0797143434738512
600655,0.0065789320274290105,0.0,0.000745566199961447,0.0,801200.SI,12974666977.536001,-0.0161758518527068
600657,0.00367560738767524,0.0,0.0008592252200311259,0.0,801180.SI,6039119871.204,0.0
600658,0.012,0.0,0.000298458897100893,0.0,801180.SI,6624260636.49,0.0
600660,0.008774530861603841,0.0,0.000554636228130376,0.0,801880.SI,39494884494.376,-0.007934174731004471
600662,0.012,0.0,0.0,0.0,801170.SI,8785040672.94,0.0
600667,0.012,0.0,-0.00013482122716816202,0.0,801080.SI,23753612827.483997,0.010906345558617
600668,0.00498574513582119,0.0,0.00023124671185245898,0.0,801710.SI,5078677301.28,0.0112309756045178
600673,0.0049369068063230895,0.0,-0.00046709790984064003,0.0,801150.SI,15668278109.603998,0.0
600676,0.0040229156349554296,0.0,0.0015321207520534199,0.0,801880.SI,4722839598.848,0.0
600682,0.006567306527087671,0.0,0.00015469255524549,0.0,801200.SI,9797743514.208,-0.0590257117633799
600685,0.012,0.0,-3.3193888269888e-05,0.0,801740.SI,13923326317.95,0.0
600686,0.00269953548245436,0.0,-0.00359443338398537,0.0,801880.SI,3619801956.626,-0.14221419059293303
600690,0.012,0.0,-0.00017745068400007802,0.0,801110.SI,99940091144.66801,0.0
600694,0.00356230575412889,0.0,0.000384815839505614,0.0,801200.SI,7092718032.644,-0.133890937369305
600695,0.00749342394538247,0.005,0.000435301758218898,0.0,801790.SI,2539617363.36,0.0155510393714778
600699,0.012,0.0,-0.00033000071001577404,0.0,801880.SI,24690821725.14,0.0
600702,0.012,0.0,-0.000357496539069134,0.0,801120.SI,8961598724.0,-0.119681883502816
600703,0.012,0.0,-0.000443596351428882,0.0,801080.SI,96960474238.27199,0.0
600707,0.00215345481472673,0.0,0.0004928531283551299,0.0,801080.SI,4963822775.38,-0.0420118439417052
600711,0.00282231643767691,0.0,0.000324651389181513,0.0,801050.SI,6268966456.958,-0.0980105730543821
600718,0.00488844926502789,0.0,-0.00124410454858405,0.0,801750.SI,13328148524.76,-0.0748250704204035
600720,0.012,0.0,0.00135301401029215,0.0029969431051462,801710.SI,12777190153.394,0.0245669470148914
600723,0.00643501675613345,0.0,-0.0011479176000194,0.0,801200.SI,4493298914.712,0.0
600724,0.0026354309244757,0.0,0.000512250343138738,0.0,801180.SI,5993622170.271999,0.0119329606883323
600728,0.012,0.0,-0.0005038137053702049,0.0,801750.SI,15940857917.772,0.0
600729,0.0063245437668483,0.0,0.00129532294584894,0.0034460639957945897,801200.SI,12417954211.61,0.0
600732,0.00295117064671173,0.0,0.0,0.0,801180.SI,3261274782.48,0.013308422161438344
600737,0.00531958310549099,0.0,-0.0005190283165184519,0.0,801010.SI,16627013833.76,0.0
600739,0.0103065249522621,0.0,-0.00028590422924253703,0.0,801150.SI,25215736606.944,0.016936746043105
600740,0.0057125303236999206,0.0,0.00030523738641600003,0.0,801020.SI,4278353540.128,-0.18301566922236398
600741,0.012,0.0,-0.000277860047098115,0.0,801880.SI,61522255823.77599,0.0
600745,0.012,0.0,-0.0008865390636795949,0.0,801080.SI,62564264810.112,0.0264227484978207
600748,0.00306743847144565,0.0,-0.00015687378212893502,0.0,801180.SI,9344555610.872,0.0
600750,0.00417399259232639,0.0,0.000592660258021608,0.0,801150.SI,6544650000.0,-0.0466942862342888
600754,0.00667388613796449,0.0,0.0010520084367454199,0.0,801210.SI,21905695795.04,0.0
600756,0.0027199366247338697,0.0,-0.000681303416187058,0.0,801750.SI,5737844323.1119995,0.0
600757,0.0015639363785241698,0.0,0.0004960655649161,0.0,801760.SI,6370859790.75,-0.0544705816483113
600760,0.012,0.0,0.0005800304125829941,0.0,801740.SI,13234121730.76,0.0
600761,0.00237159619842091,0.0,0.000188260289384137,0.0,801890.SI,6815584824.816,0.0
600763,0.012,0.0,4.76533430541955e-05,0.0,801150.SI,44660021760.0,0.32006267840241304
600764,0.0026707633100088103,0.0,-0.000765124313965251,0.0,801740.SI,8617607288.548,-0.0186885902339418
600765,0.00431786898566455,0.0,0.0009856020926574019,0.00431852394221718,801740.SI,7445490624.0,0.0
600770,0.0100310778106383,0.0,0.000402861089525472,0.0,801230.SI,7025200000.0,0.0
600771,0.012,0.0,-0.00211187144482523,0.0,801150.SI,7088731634.375999,-0.11950405630831698
600773,0.00347698923707036,0.0,0.000932350173138308,0.0,801180.SI,4336360481.528,-0.12365283327358
600775,0.0051518908081002,0.0,-0.000732926087820358,0.0,801770.SI,5533262124.844,0.0
600776,0.007443477525099359,0.0,0.000662352834836196,0.0,801770.SI,14787408989.952,0.0
600779,0.012,0.0,-0.000223866696271231,0.0,801120.SI,23996210498.716,0.0
600782,0.00706574047032045,0.005,0.00014604813904369,0.0045021039519147705,801040.SI,13296973642.32,-0.11521118188329499
600783,0.00449520571373357,0.005,-3.9072702533931394e-05,0.0,801790.SI,10028008408.768,0.0
600787,0.0019215584749422698,0.0,-0.00048404905321690193,0.0,801170.SI,9639528126.605999,-0.11342693820393498
600789,0.0108160282741927,0.0,0.0012166271931013301,0.0,801150.SI,6910706403.08,0.0
600797,0.00553470245876288,0.0,-0.000223674670671931,0.0,801750.SI,8542576010.696,-0.0212162234452918
600801,0.012,0.0,-0.000439921483073055,0.0029969431051462,801710.SI,34747002620.47,0.231026620360648
600802,0.0106265142522754,0.0,-0.000399068364657551,0.0,801710.SI,4254836386.572,0.0803982523105831
600803,0.00246073690642891,0.0,4.6272380791044896e-05,0.0,801030.SI,11907540114.138,-0.0424372015213264
600804,0.012,0.0,0.000719421440027888,0.0,801770.SI,9462156016.554,-0.107408651267738
600805,0.0034110555960222802,0.0,-0.000527972166201356,0.0,801230.SI,3479326805.856,-0.112568902729043
600809,0.012,0.0,-0.000441452369253463,0.0,801120.SI,107306307301.91199,0.0578192766797575
600811,0.0107794843867733,0.0,0.000971329999930527,0.00396532253425392,801230.SI,14107960118.952,0.0
600812,0.012,0.0,-7.3718796541648e-05,0.0,801150.SI,12955112767.176,0.012773424828639
600820,0.012,0.0,0.000716473100146531,0.0,801720.SI,19078375098.392,0.0
600822,0.00330973833434009,0.0,-0.00232057922027095,0.0,801200.SI,3399741346.456,-0.0781130201428558
600823,0.00229312345639605,0.0,0.0008645198181594309,0.0,801180.SI,16070004830.123999,0.0
600825,0.00565413433952594,0.0,-0.0012011582594645802,0.0,801760.SI,6202454277.6,0.00930250687896752
600827,0.012,0.0,-0.004123319304166571,0.0,801200.SI,13945878704.64,-0.0478170146224582
600830,0.00787432844342785,0.005,0.000678844407480684,0.0,801790.SI,2852238205.666,0.0
600834,0.012,0.0,-0.0054093063368909995,0.0,801170.SI,6416967567.01,0.0
600835,0.00542302560769345,0.0,0.000722208755129865,0.0,801890.SI,11753993668.2,-0.0738521645336351
600837,0.012,0.005,-0.000369936152138242,0.0,801790.SI,93820168900.92,0.0
600838,0.0100730354442158,0.0,0.0012093512875917,0.0,801200.SI,2556825274.818,-0.0668481059715088
600845,0.012,0.0,0.0012448562364874801,0.0101811852931903,801750.SI,46487106779.42,0.127644957196449
600846,0.0034703525476909897,0.0,0.000701268565075422,0.0,801720.SI,5326716685.415999,0.0
600848,0.00639850488437954,0.0,0.000365097478317698,0.0,801180.SI,20557282125.546,0.0
600850,0.00416973676697805,0.0,0.00064235876365915,0.0,801750.SI,9751866000.888,0.0
600855,0.012,0.0,0.00219458109779445,0.0,801750.SI,5553776236.41,0.0
600859,0.012,0.0,-0.0067450625674915395,0.0,801200.SI,12228708144.5,0.0
600861,0.00825949403585742,0.0,-0.00564522724600481,0.0,801200.SI,4460613681.92,0.0432957692877425
600862,0.012,0.0,0.000823707317747911,0.006793739277414001,801740.SI,22525604060.19,0.101733309046635
600864,0.00425610460723295,0.005,-0.000185539553959203,0.0,801790.SI,12999404608.96,0.0
600866,0.0030907044512445197,0.0,0.00012644074335441499,0.0,801120.SI,3253478862.3440003,0.0
600867,0.012,0.0,0.000627384094282582,0.0,801150.SI,32706535353.36,-0.00846058308890399
600872,0.012,0.0,9.528280007439591e-05,0.0,801120.SI,42626462976.552,0.0928818928875553
600873,0.004895561710708721,0.0,0.000521636946045095,0.0,801010.SI,13339631600.24,0.0
600875,0.0042508311052457705,0.0,0.0009720596762241869,0.00487052790331348,801730.SI,17720493865.632,0.0
600876,0.00268969407765252,0.0,0.000586992058709385,0.0,801710.SI,3720797723.9179997,0.0
600879,0.011644447731532,0.0,-0.00042141739292474,0.0,801740.SI,17571931037.208,0.0
600880,0.00822677558137453,0.0,-0.00031691417280578396,0.0,801760.SI,4603843097.1,0.0
600882,0.012,0.0,-0.0011339210606368698,0.0,801120.SI,14984418839.61,0.0690847209814773
600884,0.00754921573367723,0.0,0.0007305423051227441,0.00533880356973414,801080.SI,12476164524.432,-0.144480103003591
600885,0.012,0.0,0.0004043481140758,0.0,801730.SI,24507123630.112003,0.0
600887,0.012,0.0,-0.000469206114995075,0.00499490517524367,801120.SI,167923322357.076,0.0
600888,0.0038784876864714703,0.0,0.000687529465337288,0.0039959241401949395,801050.SI,3992259736.5,-0.0105345554974564
600893,0.0105766109251783,0.0,0.0011695177164278,0.0,801740.SI,47236264290.6,0.0
600894,0.0044989998084520606,0.0,0.000854674827879887,0.0,801890.SI,6339528509.94,0.0
600895,0.012,0.0,0.00014631256176270602,0.0,801180.SI,23921058789.3,0.0
600896,0.00402806374643466,0.0,-0.000425040083144128,0.0,801150.SI,4015237726.5,0.013308422161438344
600900,0.012,0.0,0.0009611471874079859,0.0029969431051462,801160.SI,378180000000.0,0.0
600901,0.00434641847861873,0.005,0.000726397538424053,0.0,801790.SI,9715957025.088001,-0.073144035170315
600903,0.0036484670105424205,0.0,-0.0005536436296193941,0.0,801160.SI,6337447011.984,-0.128434522590712
600908,0.00214364661739609,0.005,0.000591592477844677,0.0,801780.SI,8545321607.828,-0.0791634754406539
600909,0.0108698866274175,0.005,0.000242272273465971,0.0,801790.SI,25252854000.0,0.0269279349648846
600917,0.0024928285965518803,0.0,0.000776426661223932,0.0,801160.SI,11218760000.0,-0.0173702000255361
600919,0.007687740505299041,0.005,0.000521798525071309,0.0,801780.SI,67294118573.1,0.0
600928,0.00262593387625744,0.005,-0.000927906641957949,0.0,801780.SI,5930720806.084001,0.013308422161438344
600933,0.0029782698751836,0.0,-0.000518424803437246,0.0,801880.SI,3084803735.69,0.0
600936,0.00606476572167729,0.0,4.5289226388235604e-05,0.0,801760.SI,6490265912.276,-0.0111540411154974
600966,0.0072536346651636,0.0,0.000938048066156761,0.0,801140.SI,11456755548.16,0.11812981980783399
600967,0.0044345205467523794,0.0,0.0008401133903925,0.0,801740.SI,16683424561.058,-0.0737400006600017
600975,0.00883654585796214,0.0,-0.000271465523888015,0.0,801010.SI,5592124403.712,0.0
600977,0.00611108983035601,0.0,0.000801896177349293,0.0,801760.SI,24513710000.0,-0.0189769993972127
600984,0.011355421293437001,0.0,-0.000479943813401075,0.007551831207620691,801890.SI,13293212496.24,0.146597800320007
600985,0.0030785549076517396,0.0,0.000614778664381547,0.0,801020.SI,5697304239.984,-0.0809215475914415
600986,0.012,0.0,0.000316882797711648,0.0,801760.SI,5723139145.976,-0.0224731635152116
600987,0.00287129149865537,0.0,-0.000665595817117017,0.0,801130.SI,5155032402.0,-0.0597548008254563
600988,0.012,0.0,-0.00028711568275693704,0.0,801050.SI,13793109066.32,0.0308911244112816
600993,0.008844345762277779,0.0,0.000756121749045349,0.0,801150.SI,7508857429.2,0.0
600996,0.0066912642461958395,0.0,-0.00095625433469929,0.0,801760.SI,7660581095.544001,0.0
600997,0.00539180497701408,0.0,-0.000973768769367401,0.0,801020.SI,7545224891.952,-0.020598657294744
600998,0.00734072540459207,0.0,0.000547529879651158,0.0,801150.SI,29652884491.3,0.0
600999,0.00863808350772928,0.005,-0.000718215776118866,0.0,801790.SI,96342411278.054,0.008495493002778921
601001,0.0037287565161290602,0.0,0.000358047250715251,0.0,801020.SI,6544167000.0,-0.142998966588682
601002,0.00208346069156188,0.0,-0.000404640526456385,0.0,801890.SI,4434307860.0,0.0
601003,0.00511346167219829,0.005,-0.0005089057102228901,0.00255851100128105,801040.SI,12378291156.0,-0.0327654447318859
601006,0.0102456036321121,0.0,0.00024878830368778,0.0,801170.SI,101153649304.764,-0.0461460834036289
601009,0.012,0.005,0.000741836053765431,0.00411852538050834,801780.SI,65957648817.024,0.0
601011,0.00904338017926029,0.0,-0.000402947512406704,0.0,801020.SI,5847918154.668,-0.0326069515343541
601012,0.012,0.0,0.000820266462965954,0.0111977776598893,801730.SI,118353808694.67801,0.105759240911367
601020,0.0022513924666321397,0.0,-0.000832366731420562,0.0,801050.SI,3960174753.528,-0.0742687565364465
601021,0.012,0.0,0.000556660592889435,0.00444632066603148,801170.SI,31478661266.124,0.0
601028,0.0035559902752113296,0.0,-0.000546457387823479,0.0,801890.SI,6306489471.04,0.0
601058,0.0043380348278573,0.0,-0.000419810300293071,0.0,801030.SI,8011310204.495999,0.0
601066,0.012,0.005,-0.00012666666901778602,0.0,801790.SI,27677293423.7,0.137389001099138
601069,0.0049613805745924895,0.0,8.7042393039566e-06,0.0,801050.SI,8748816000.0,-0.0789715594281581
601098,0.00289568470085753,0.0,0.000334156009293351,0.0,801760.SI,19314184000.0,0.0
601100,0.012,0.0,0.000415036615254926,0.0,801890.SI,62669628000.0,0.165310137169893
601108,0.012,0.005,-0.000609387012043308,0.0,801790.SI,22829886439.956,-0.0502323545672556
601111,0.012,0.0,-0.000449982198925379,0.0,801170.SI,63976810554.462006,-0.0273217131509457
601116,0.0112188186033674,0.0,-0.00019783499656501202,0.0,801200.SI,5982291163.2,0.0
601118,0.012,0.0,0.00017158873935606698,0.0,801010.SI,23228734082.116,0.0
601126,0.0023210434501097898,0.0,0.000126401009882644,0.0030864802777341898,801730.SI,4658188077.72,0.0
601128,0.012,0.005,0.000107231612645502,0.0,801780.SI,17958658293.202,0.0
601137,0.00602146578867117,0.0,0.000326609868411464,0.0066435038313676,801050.SI,8083216277.974,0.0240912294479882
601138,0.012,0.0,-0.000643380404843142,0.0,801080.SI,25018951634.444,0.0
601139,0.00190967555710892,0.0,-0.000160417465151854,0.0,801160.SI,19893741701.028,0.0
601155,0.012,0.0,0.000621829212968366,0.0,801180.SI,70023383857.992,0.0
601162,0.012,0.005,-0.000180799479148587,0.0,801790.SI,20919715662.1,0.013308422161438344
601168,0.00422191077253019,0.0,0.000206276041444631,0.0,801050.SI,13054074000.0,-0.0655417735777157
601169,0.0101106506771678,0.005,0.000816695339580416,0.0,801780.SI,88758324638.20801,-0.06502983648435401
601179,0.012,0.0,0.0010303782097764,0.0,801730.SI,26880127053.887997,0.0
601200,0.00380634919116807,0.0,0.00021072579341724,0.00405976894674389,801160.SI,10919075743.806,0.0
601208,0.012,0.0,-0.00118212343553517,0.0,801030.SI,4022778420.0,0.0123302980387438
601225,0.00803169420835871,0.0,-0.000375299455776772,0.0029969431051462,801020.SI,72380000000.0,0.0
601231,0.012,0.0,7.345124107048911e-06,0.0,801080.SI,37655100483.52,0.000848563587318245
601233,0.012,0.0,3.71630477557892e-05,0.0,801030.SI,22075426098.462,-0.0440872454504687
601238,0.0070005645166279,0.0,-0.000447087328570475,0.0,801880.SI,57764732969.806,-0.013025308110773
601298,0.00318621563686813,0.0,0.000539489172359457,0.0,801170.SI,10445239056.0,0.013308422161438344
601311,0.00321116516143899,0.0,0.000895885766780202,0.0,801880.SI,7734677570.971999,-0.0115485836917635
601336,0.012,0.005,0.000994768001207319,0.0,801790.SI,90216105848.4,0.0
601360,0.012,0.0,-0.0008888158770634071,0.0,801750.SI,31655088545.607998,-0.164043008338284
601369,0.00248000309838589,0.0,0.0006171308026040519,0.0,801890.SI,10143987742.27,-0.0234819039119004
601375,0.00281707850168173,0.005,-0.00101813110024379,0.0,801790.SI,12154666112.2,-0.0271318869046838
601390,0.0100797021670995,0.0,-0.000348371583655185,0.0,801720.SI,98328345300.86801,-0.0326804843446297
601519,0.00702912971632705,0.0,-0.00090852029518074,0.0,801750.SI,14064965200.0,0.0
601555,0.00684740115905809,0.005,-0.000527854477339747,0.0,801790.SI,29119413885.632004,0.0
601567,0.00257750633083062,0.0,-0.000433981956357004,0.0,801730.SI,9556233913.276,0.0
601577,0.00462023377474846,0.005,0.000567924269494012,0.0,801780.SI,7719800529.784,0.013308422161438344
601579,0.00283670576059314,0.0,0.000841230127416874,0.0,801120.SI,4175834560.0,-0.14426060302266902
601595,0.0066119497631483,0.0,0.000461814908559416,0.0,801760.SI,5938650000.0,0.0
601606,0.012,0.0,9.70696764015806e-05,0.0,801740.SI,3512581270.118,0.013308422161438344
601611,0.00171627683814712,0.0,0.00026388036146666,0.00222159957743724,801720.SI,16170069164.48,-0.0313026969566432
601615,0.0101315613226689,0.0,0.0005269438879899701,0.0,801730.SI,11154241900.026001,0.013308422161438344
601636,0.008887754764326041,0.0,0.000526983611884637,0.0,801710.SI,15136873937.6,0.0294292379044235
601666,0.00206756536529123,0.0,0.000815447955444426,0.0,801020.SI,9748426316.171999,0.0
601689,0.012,0.0,0.000664060552642172,0.00748715438933845,801880.SI,24543234992.736,0.18586664392079397
601699,0.0048819418426614206,0.0,-0.000354417366372362,0.0,801020.SI,16572406968.0,-0.14172150373667097
601717,0.0039494633306529706,0.0,5.86628562845801e-05,0.0,801880.SI,7669571425.5,0.0
601777,0.009759047550947359,0.0,0.000776649513903647,0.0,801880.SI,5212739735.066,0.0
601788,0.00689986094707859,0.005,6.2930073849676e-05,0.0,801790.SI,42497069970.642,0.0
601789,0.012,0.0,-0.00017546575598174698,0.0,801720.SI,5071711680.0,0.00334741791154549
601799,0.0119287790446872,0.0,0.00223857951944788,0.0091298976864662,801880.SI,30420708046.656002,0.24282696201323997
601800,0.012,0.0,-0.000873484151466573,0.0,801720.SI,90406723830.8,-0.0529402144073732
601808,0.0070059031664798,0.0,3.1736138416278496e-05,0.0,801020.SI,37361106160.0,0.0
601818,0.012,0.005,0.0005795652135784901,0.0,801780.SI,149608224146.07,0.0
601828,0.00654269311682287,0.0,-4.1968311921790706e-05,0.0,801200.SI,4113822519.618,-0.122941087676815
601838,0.0059567189101315,0.005,0.0008314056657020809,0.0,801780.SI,14949048245.056002,-0.12796175056470302
601860,0.00376931512032525,0.005,-0.000925760771144974,0.0,801780.SI,6805475280.728001,0.013308422161438344
601865,0.00971361280533917,0.0,3.85497184600983e-05,0.0,801710.SI,4491388560.0,0.013308422161438344
601869,0.0036370818284172297,0.0,-0.00026160119427315803,0.0,801770.SI,3153936454.94,0.013308422161438344
601872,0.012,0.0,-0.000386511337507352,0.0,801170.SI,30768653798.272003,0.0679766047672591
601877,0.00630819279442969,0.0,0.000783979529374028,0.0,801730.SI,53856837452.55,0.0
601878,0.012,0.005,0.000672917721130409,0.008056552091795479,801790.SI,11604227043.75,-0.0096460265854659
601881,0.0119574639016815,0.005,0.000776679095395424,0.0,801790.SI,62399933520.32,0.0
601888,0.012,0.0,-0.000349862939282693,0.0029969431051462,801210.SI,186516083767.232,0.10237328082462101
601890,0.00519265194399828,0.0,1.40608721771763e-05,0.0,801740.SI,5307400800.0,0.0
601899,0.012,0.0,-0.000282178839968342,0.0,801050.SI,73542480128.792,0.0
601933,0.012,0.0,-0.000559370519554475,0.0039959241401949395,801200.SI,86994293936.70401,0.0
601952,0.0118629867392532,0.0,0.000741675737935714,0.0,801010.SI,12947688000.0,0.0
601958,0.00212112501436455,0.0,0.000193817200242288,0.0,801050.SI,19237015432.8,0.0
601965,0.0021452584530992,0.0,0.00173634339198483,0.0,801880.SI,8254818018.986,0.025978775060696003
601966,0.0052967060934459,0.0,-0.00131146295546152,0.0,801030.SI,22516597245.503998,0.0
601969,0.00310258449619881,0.0,-0.00305482415579687,0.0,801020.SI,9640680588.648,-0.0480807519687471
601990,0.012,0.005,0.00031295319049219703,0.0,801790.SI,28252028617.084,0.0658821240027829
603000,0.012,0.0,-0.000950295936298675,0.0,801760.SI,21112065023.264,0.0154991387976691
603002,0.00286982872648558,0.0,0.0009228439270847651,0.0031523716677114397,801030.SI,2864387345.4,0.0
603003,0.0063363578234012,0.0,0.000409446352954084,0.0,801050.SI,3342255993.648,0.0
603005,0.012,0.0,-0.000714541689082733,0.0,801080.SI,21399877924.823997,0.190189478233338
603008,0.00563220683283204,0.0,-0.00035797497777381097,0.0,801140.SI,4767563286.8220005,-0.0353352843157566
603010,0.0058071304553887395,0.0,0.000710014955858299,0.0,801030.SI,4377207977.28,0.0
603016,0.0013584974986448099,0.0,0.00047915938543143704,0.0018381511836231801,801730.SI,3472277760.0,0.0
603018,0.00459151769244409,0.0,0.00023937951458064701,0.0,801720.SI,5746930148.8,0.0
603019,0.012,0.0,0.000647099876258203,0.00982299846324712,801750.SI,48860762185.978,0.08771971604627499
603020,0.00980463196226439,0.0,-0.000679901762884641,0.0,801120.SI,3494400000.0,0.0
603023,0.00289384990966594,0.0,-0.00018859160211106202,0.0,801880.SI,2475880084.86,0.0
603026,0.00428733497308332,0.0,0.000519837749604028,0.00370057679512209,801030.SI,4794598080.0,0.0
603027,0.012,0.0,-0.000403443909046083,0.0,801120.SI,17724191578.272,0.100866530631324
603030,0.0032593028848033,0.0,0.00028017027782445,0.0,801720.SI,3138713078.5140004,-0.00952854034881902
603031,0.00200771979408242,0.0,0.000181135636085008,0.0,801200.SI,3995264000.0,0.26592409357193203
603032,0.00239289188498954,0.0,-0.000749031529041238,0.0,801170.SI,2719815984.0,-0.0036782280115066
603035,0.0026765216762022898,0.0,0.000109139428506475,0.0,801880.SI,2995440000.0,-0.0156852889513543
603039,0.00308121471694984,0.0,0.00039088571511403596,0.0,801750.SI,12503261556.14,0.0263884374897781
603043,0.012,0.0,-4.41071710051773e-06,0.0,801120.SI,4207504177.376,0.006843268265914811
603056,0.0113305646293504,0.0,-8.15216870728865e-05,0.0,801170.SI,2890944912.11,-0.0017575403042930599
603060,0.00472835579550837,0.0,0.0008963431639768779,0.0,801230.SI,6780928000.0,0.0170910636710701
603066,0.00272342431247224,0.0,0.0006435398250747651,0.0,801170.SI,2685276897.0,0.0
603067,0.0029195098759041897,0.0,0.0005464910059962349,0.0,801030.SI,2496648000.0,-0.053344010268237006
603068,0.00879429152748488,0.0,2.61461445080485e-05,0.0,801080.SI,6902952947.196,0.013308422161438344
603069,0.008537284882264129,0.0,-0.0011668455058550802,0.0,801170.SI,4066288000.0,0.0234028860904142
603078,0.012,0.0,-0.000104001076396713,0.0,801030.SI,5344510080.0,0.15009874754750102
603083,0.009521961022668791,0.0,-0.000616533210217886,0.0,801770.SI,3876898676.6359997,0.0582167043791351
603096,0.00170249241309204,0.0,0.0008917237573280199,0.0027028974068957603,801760.SI,8131240080.0,0.0
603105,0.005775207311686421,0.0,0.000266651221301798,0.0,801730.SI,2616233800.0,0.0
603108,0.012,0.0,-0.00073792398066393,0.0,801150.SI,6508167707.17,-0.0224285565546284
603111,0.00344218398093827,0.0,-6.397768302150871e-05,0.0,801890.SI,5291773972.5,0.0
603113,0.00348531815258555,0.0,0.000820957711974662,0.0,801020.SI,6770209581.28,-0.0280900547599817
603118,0.0114113310704989,0.0,-0.000245281350698856,0.0,801770.SI,8677353051.751999,0.135183746399606
603127,0.012,0.0,-0.000661215672569089,0.0,801150.SI,9038037567.328001,0.108781229658645
603128,0.00365218742657625,0.0,0.000925304456074966,0.0,801170.SI,5495368256.79,0.0
603129,0.00405478488394818,0.0,-0.000124660724466843,0.0,801880.SI,3162088595.016,0.006673275067507521
603133,0.00611915427790739,0.0,-0.00013802971943759098,0.0,801030.SI,3725659784.0,0.0
